,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
222,19.01.2022,דגניה 7,3929-557-2,דירה בבית קומות,3,ראשונה,77.18,"1,400,000",NaN
223,19.01.2022,יברבוים 6,3926-1185-10,דירה בבית קומות,3,שלישית,71.55,"1,840,000",NaN
224,18.01.2022,טיומקין 15,3925-292-15,דירה בבית קומות,3,שלישית,55.20,"1,525,000",28% ב 6 שנים
225,03.12.2015,טיומקין 15,3925-292-15,דירה בבית קומות,3,שלישית,55.20,"1,190,000",28% ב 6 שנים
226,18.01.2022,גורדון 30,3945-535-9,דירה בבית קומות,3,שניה,57.99,"1,500,000",NaN
227,18.01.2022,"תרמ""ב 23",3928-804-15,דירה בבית קומות,3,חמישית,81.58,"1,600,000",NaN
228,17.01.2022,הירשפלד 30,3926-1263-25,דירה בבית קומות,3,חמישית,89.91,"1,890,000",NaN
229,16.01.2022,"הרשב""א 20",5115-26-83,דירה בבית קומות,3,חמישית,65.40,"1,940,000",186% ב 16.7 שנים
230,25.04.2005,"הרשב""א 20",5115-26-83,דירה בבית קומות,3,חמישית,65.40,"678,000",186% ב 16.7 שנים
231,16.01.2022,ברזילי 9,3945-697-14,דירה בבית קומות,3,חמישית,79.08,"1,930,000",12% ב 4 שנים
232,22.12.2017,ברזילי 9,3945-697-14,דירה בבית קומות,3,חמישית,79.08,"1,710,000",12% ב 4 שנים
233,14.01.2022,גולומב 26,3945-271-1,דירה בבית קומות,3,ראשונה,55.25,"1,100,000",NaN
234,13.01.2022,ראובן 1,3923-306-7,דירה בבית קומות,3,רביעית,52.28,"1,470,000",50% ב 7 שנים
235,21.01.2015,ראובן 1,3923-306-7,דירה בבית קומות,3,רביעית,52.28,"980,000",50% ב 7 שנים
236,19.03.2012,ראובן 1,3923-306-7,דירה בבית קומות,3,רביעית,52.28,"745,000",50% ב 7 שנים
237,13.01.2022,חזון איש 11,3929-1009-1,דירה בבית קומות,3,רביעית,75,"1,480,000",NaN
238,13.01.2022,הקוקיה 17,6287-308-9,דירה בבית קומות,3,שניה,77,"2,050,000",NaN
239,12.01.2022,בית לחם 10,3930-109-3,דירה בבית קומות,3,ראשונה,72.38,"1,750,000",76% ב 11 שנים
240,29.12.2010,בית לחם 10,3930-109-3,דירה בבית קומות,3,ראשונה,72.38,"990,000",76% ב 11 שנים
241,01.05.2000,בית לחם 10,3930-109-3,דירה בבית קומות,3,ראשונה,72.38,"513,000",76% ב 11 שנים
242,12.01.2022,"רמב""ם 43",3930-313-19,דירה בבית קומות,3,שישית,84,"1,800,000",NaN
243,11.01.2022,גרינבוים 8,3934-29-78,דירה בבית קומות,3,שניה,68.20,"1,770,000",-20% ב 18.8 שנים
244,10.03.2003,גרינבוים 8,3934-29-78,דירה בבית קומות,3,שניה,68.20,"557,635",-20% ב 18.8 שנים
245,11.01.2022,הנגיד 16,5115-28-5,דירה בבית קומות,3,שניה,74,"2,150,000",NaN
246,10.01.2022,יהודה לייב 44,3929-731-7,דירה בבית קומות,3,שניה,52.73,"1,440,000",63% ב 9 שנים
247,03.01.2013,יהודה לייב 44,3929-731-7,דירה בבית קומות,3,שניה,52.73,"880,000",63% ב 9 שנים
248,05.06.2011,יהודה לייב 44,3929-731-7,דירה בבית קומות,3,שניה,52.73,"850,000",63% ב 9 שנים
249,27.10.2009,יהודה לייב 44,3929-731-7,דירה בבית קומות,3,שניה,52.73,"650,000",63% ב 9 שנים
250,09.01.2022,הרב גורן 7,5116-26-18,דירה בבית קומות,3,חמישית,67.33,"1,970,000",NaN
251,07.01.2022,האיריס 20,5036-93-44,דירה בבית קומות,3,שלישית,61.64,"1,700,000",NaN
252,06.01.2022,קפלנסקי 17,3926-685-10,דירה בבית קומות,3,שלישית,97,"1,750,000",15% ב 4 שנים
253,12.12.2017,קפלנסקי 17,3926-685-10,דירה בבית קומות,3,שלישית,97,"1,510,000",15% ב 4 שנים
254,09.09.2014,קפלנסקי 17,3926-685-10,דירה בבית קומות,3,שלישית,97,"1,600,000",15% ב 4 שנים
255,16.07.2004,קפלנסקי 17,3926-685-10,דירה בבית קומות,3,שלישית,97,"561,000",15% ב 4 שנים
256,06.01.2022,התאנה 3,3926-65-2,דירה בבית קומות,3,ראשונה,78.72,"1,515,000",NaN
257,06.01.2022,הירשפלד 15,3926-671-10,דירה בבית קומות,3,שלישית,66.33,"1,550,000",NaN
258,06.01.2022,יהודה הלוי 10,3932-169-6,דירה בבית קומות,3,NaN,80,"2,040,000",NaN
259,05.01.2022,תנועות הנוער 3,3939-448-26,דירה בבית קומות,3,שביעית,69.36,"2,200,000",90% ב 9.5 שנים
260,14.06.2012,תנועות הנוער 3,3939-448-26,דירה בבית קומות,3,שביעית,69.36,"1,154,000",90% ב 9.5 שנים
261,15.10.2001,תנועות הנוער 3,3939-448-26,דירה בבית קומות,3,שביעית,69.36,"643,000",90% ב 9.5 שנים
262,05.01.2022,הכלנית 3,4242-43-2,קוטג' דו משפחתי,3,ראשונה,85,"833,333",NaN
263,05.01.2022,לבונטין 6,3936-139-6,דירה בבית קומות,3,שלישית,64.30,"1,440,000",NaN
264,05.01.2022,הרצל 71,3933-143-4,דירה בבית קומות,3,ראשונה,78.70,"1,540,000",0% ב 2 שנים
265,29.01.2020,הרצל 71,3933-143-4,דירה בבית קומות,3,ראשונה,78.70,"1,550,000",0% ב 2 שנים
266,04.01.2022,שניאור זלמן 47,7281-19-33,דירה בבית קומות,3,רביעית,46.20,"1,450,000",NaN
267,04.07.2005,שניאור זלמן 47,7281-19-33,דירה בבית קומות,3,רביעית,46.20,"321,000",NaN
268,04.01.2022,נורדאו 35,3936-80-8,דירה בבית קומות,3,שלישית,74,"1,600,000",28% ב 4.7 שנים
269,06.04.2017,נורדאו 35,3936-80-8,דירה בבית קומות,3,שלישית,74,"1,250,000",28% ב 4.7 שנים
270,21.05.2008,נורדאו 35,3936-80-8,דירה בבית קומות,3,שלישית,74,"930,000",28% ב 4.7 שנים
271,09.09.1999,נורדאו 35,3936-80-8,דירה בבית קומות,3,שלישית,74,"503,000",28% ב 4.7 שנים
272,04.01.2022,"ביל""ו 1",3937-16-14,דירה בבית קומות,3,שניה,61.13,"1,450,000",177% ב 21 שנים
273,12.12.2000,"ביל""ו 1",3937-16-14,דירה בבית קומות,3,שניה,61.13,"523,000",177% ב 21 שנים
274,04.01.2022,לוין מיכאל וחנה 10,6286-155-25,דירה בבית קומות,3,שביעית,75.77,"1,775,000",51% ב 8.1 שנים
275,25.11.2013,לוין מיכאל וחנה 10,6286-155-25,דירה בבית קומות,3,שביעית,75.77,"1,175,000",51% ב 8.1 שנים
276,03.01.2022,ויניק 16,3926-693-8,דירה בבית קומות,3,שניה,61.56,"1,645,000",NaN
277,31.12.2021,הלפרין 12,3928-113-1,דירה בבית קומות,3,ראשונה,59.50,"1,570,000",3% ב 1.5 שנים
278,26.06.2020,הלפרין 12,3928-113-1,דירה בבית קומות,3,ראשונה,59.50,"1,520,000",3% ב 1.5 שנים
279,11.05.2015,הלפרין 12,3928-113-1,דירה בבית קומות,3,ראשונה,59.50,"1,185,000",3% ב 1.5 שנים
280,31.12.2021,שרירא שמואל 34,6286-153-9,דירה בבית קומות,3,שלישית,70.88,"2,295,000",27% ב 0.9 שנים
281,07.01.2021,שרירא שמואל 34,6286-153-9,דירה בבית קומות,3,שלישית,70.88,"1,800,000",27% ב 0.9 שנים
282,30.12.2021,אריאב חיים 5,7281-151-12,דירה בבית קומות,3,שניה,39.60,"1,575,000",NaN
283,01.04.2002,אריאב חיים 5,7281-151-12,דירה בבית קומות,3,שניה,39.60,"366,000",NaN
284,30.12.2021,הנרקיס 24,5036-17-64,דירה בבית קומות,3,שמינית,60.90,"1,750,000",25% ב 3 שנים
285,20.12.2018,הנרקיס 24,5036-17-64,דירה בבית קומות,3,שמינית,60.90,"1,390,000",25% ב 3 שנים
286,27.02.2007,הנרקיס 24,5036-17-64,דירה בבית קומות,3,שמינית,60.90,"580,000",25% ב 3 שנים
287,08.03.1998,הנרקיס 24,5036-17-64,דירה בבית קומות,3,שמינית,60.90,"534,000",25% ב 3 שנים
288,30.12.2021,כהן יעקב 32,7282-42-7,דירה בבית קומות,3,שניה,45,"1,500,000",25% ב 1.5 שנים
289,19.05.2020,כהן יעקב 32,7282-42-7,דירה בבית קומות,3,שניה,45,"1,200,000",25% ב 1.5 שנים
290,30.12.2021,וולפסון 5,3926-258-10,דירה בבית קומות,3,שניה,68.81,"1,680,000",NaN
291,29.12.2021,ויגודסקי 8,3932-220-16,דירה בבית קומות,3,רביעית,85.61,"1,430,000",92% ב 12.5 שנים
292,24.06.2009,ויגודסקי 8,3932-220-16,דירה בבית קומות,3,רביעית,85.61,"744,000",92% ב 12.5 שנים
293,16.02.2003,ויגודסקי 8,3932-220-16,דירה בבית קומות,3,רביעית,85.61,"516,000",92% ב 12.5 שנים
294,29.12.2021,גינוסר 5,5387-8-7,דירה בבית קומות,3,שלישית,78.70,"1,855,000",17% ב 2.2 שנים
295,11.09.2019,גינוסר 5,5387-8-7,דירה בבית קומות,3,שלישית,78.70,"1,580,000",17% ב 2.2 שנים
296,07.05.2015,גינוסר 5,5387-8-7,דירה בבית קומות,3,שלישית,78.70,"1,355,000",17% ב 2.2 שנים
297,01.04.2009,גינוסר 5,5387-8-7,דירה בבית קומות,3,שלישית,78.70,"810,000",17% ב 2.2 שנים
298,29.12.2021,טיומקין 2,3925-273-15,דירה בבית קומות,3,רביעית,60.96,"1,650,000",87% ב 9.8 שנים
299,29.02.2012,טיומקין 2,3925-273-15,דירה בבית קומות,3,רביעית,60.96,"880,000",87% ב 9.8 שנים
300,29.12.2021,עולי הגרדום 53,3926-509-3,דירה בבית קומות,3,ראשונה,58.25,"1,650,000",NaN
301,29.12.2021,החלמונית 13,5036-24-50,דירה בבית קומות,3,ראשונה,77.80,"1,845,000",NaN
302,28.12.2021,טיומקין 9,3925-289-10,דירה בבית קומות,3,רביעית,60,"1,520,000",83% ב 11.5 שנים
303,27.05.2010,טיומקין 9,3925-289-10,דירה בבית קומות,3,רביעית,60,"830,000",83% ב 11.5 שנים
304,07.06.2007,טיומקין 9,3925-289-10,דירה בבית קומות,3,רביעית,60,"544,000",83% ב 11.5 שנים
305,25.07.2005,טיומקין 9,3925-289-10,דירה בבית קומות,3,רביעית,60,"422,000",83% ב 11.5 שנים
306,28.12.2021,נורדאו 37,3936-181-16,דירה בבית קומות,3,ראשונה,44.10,"607,000",NaN
307,28.12.2021,נורדאו 6,3935-30-17,דירה בבית קומות,3,שלישית,66.61,"1,590,000",NaN
308,27.12.2021,ויצברד 5,3933-363-14,דירה בבית קומות,3,ראשונה,64.45,"1,400,000",NaN
309,27.12.2021,הרב מינץ 12,7281-153-32,דירה בבית קומות,3,שלישית,54.40,"1,595,000",NaN
310,27.12.2021, ,3629-325-41,דירה בבית קומות,3,שביעית,81.32,"2,300,000",NaN
311,26.12.2021,כהן אלי 7,6093-290-5,דירה בבית קומות,3,ראשונה,56.60,"724,000",NaN
312,23.12.2021,שיבת ציון 11,3937-54-3,דירה בבית קומות,3,ראשונה,62.46,"1,670,000",185% ב 18.5 שנים
313,30.06.2003,שיבת ציון 11,3937-54-3,דירה בבית קומות,3,ראשונה,62.46,"584,000",185% ב 18.5 שנים
314,23.12.2021,מורדי הגטאות 40,4242-526-74,דירה בבית קומות,3,שישית,71.80,"1,730,000",34% ב 5.3 שנים
315,16.08.2016,מורדי הגטאות 40,4242-526-74,דירה בבית קומות,3,שישית,71.80,"1,290,000",34% ב 5.3 שנים
316,23.12.2021,דרור 68,3929-98-7,דירה בבית קומות,3,שלישית,59.97,"1,625,000",NaN
317,22.12.2021,שרירא שמואל 17,6286-149-26,דירת גן,3,שלישית,68.40,"2,800,000",NaN
318,04.05.2004,שרירא שמואל 17,6286-149-26,דירת גן,3,שלישית,68.40,"497,000",NaN
319,22.12.2021,"תרמ""ב 30",3928-273-23,דירה בבית קומות,3,חמישית,64.38,"1,500,000",78% ב 12.4 שנים
320,14.07.2009,"תרמ""ב 30",3928-273-23,דירה בבית קומות,3,חמישית,64.38,"840,000",78% ב 12.4 שנים
321,15.06.2000,"תרמ""ב 30",3928-273-23,דירה בבית קומות,3,חמישית,64.38,"515,000",78% ב 12.4 שנים
322,21.12.2021,"צ""ג בנות 12",3929-485-1,דירה בבית קומות,3,ראשונה,65.73,"1,505,000",NaN
323,20.12.2021,"עגנון ש""י 2",6095-136-2,דירה בבית קומות,3,ראשונה,39,"1,400,000",227% ב 18.6 שנים
324,04.04.2003,"עגנון ש""י 2",6095-136-2,דירה בבית קומות,3,ראשונה,39,"428,000",227% ב 18.6 שנים
325,20.12.2021,רמז 18,3923-223-16,דירה בבית קומות,3,רביעית,59.02,"1,680,000",23% ב 6 שנים
326,23.11.2015,רמז 18,3923-223-16,דירה בבית קומות,3,רביעית,59.02,"1,360,000",23% ב 6 שנים
327,25.04.2013,רמז 18,3923-223-16,דירה בבית קומות,3,רביעית,59.02,"1,100,000",23% ב 6 שנים
328,28.06.2007,רמז 18,3923-223-16,דירה בבית קומות,3,רביעית,59.02,"672,000",23% ב 6 שנים
329,20.01.1999,רמז 18,3923-223-16,דירה בבית קומות,3,רביעית,59.02,"454,000",23% ב 6 שנים
330,20.12.2021, ,3629-325-78,דירה בבית קומות,3,שלוש עשרה,79.27,"2,260,000",NaN
331,19.12.2021,קרל נטר 6,3928-56-10,דירה בבית קומות,3,שלישית,81,"1,770,000",36% ב 8 שנים
332,30.11.2013,קרל נטר 6,3928-56-10,דירה בבית קומות,3,שלישית,81,"1,300,000",36% ב 8 שנים
333,28.12.2008,קרל נטר 6,3928-56-10,דירה בבית קומות,3,שלישית,81,"700,000",36% ב 8 שנים
334,19.12.2021,הגדוד העברי 38,3930-142-2,דירה בבית קומות,3,ראשונה,70.92,"1,655,000",40% ב 3.1 שנים
335,17.10.2018,הגדוד העברי 38,3930-142-2,דירה בבית קומות,3,ראשונה,70.92,"1,180,000",40% ב 3.1 שנים
336,19.12.2021,מבצע נחשון 3,5384-57-12,דירה בבית קומות,3,שלישית,75.60,"2,250,000",57% ב 9.4 שנים
337,12.07.2012,מבצע נחשון 3,5384-57-12,דירה בבית קומות,3,שלישית,75.60,"1,425,000",57% ב 9.4 שנים
338,16.12.2021,וולפסון 27,3926-272-5,NaN,3,שלישית,56.55,"1,590,000",8% ב 4.2 שנים
339,11.09.2017,וולפסון 27,3926-272-5,NaN,3,שלישית,56.55,"1,470,000",8% ב 4.2 שנים
340,20.01.2015,וולפסון 27,3926-272-5,NaN,3,שלישית,56.55,"1,065,000",8% ב 4.2 שנים
341,16.12.2021,הירשפלד 2,3926-1365-15,דירה בבית קומות,3,ראשונה,61.50,"1,820,000",NaN
342,16.12.2021,הפסנתר 8,5182-15-30,דירה בבית קומות,3,שניה,64.25,"1,990,000",NaN
343,15.12.2021,צלליכין 10,3926-483-7,דירה בבית קומות,3,שניה,64.78,"1,848,000",218% ב 17.5 שנים
344,21.06.2004,צלליכין 10,3926-483-7,דירה בבית קומות,3,שניה,64.78,"580,000",218% ב 17.5 שנים
345,15.12.2021,"תרמ""ב 30",3928-233-7,דירה בבית קומות,3,שלישית,80.98,"1,640,000",115% ב 13.3 שנים
346,27.08.2008,"תרמ""ב 30",3928-233-7,דירה בבית קומות,3,שלישית,80.98,"760,000",115% ב 13.3 שנים
347,14.12.2021,אריאב חיים 3,7281-152-13,דירה בבית קומות,3,שניה,39.60,"506,000",NaN
348,14.12.2021,קפלנסקי 12,3926-712-14,דירה בבית קומות,3,רביעית,60.20,"1,570,000",NaN
349,14.12.2021,גבורי ישראל 1,6093-339-15,דירה בבית קומות,3,רביעית,60,"1,650,000",NaN
350,13.12.2021,החלמונית 5,5036-194-20,דירה בבית קומות,3,ראשונה,69,"1,500,000",NaN
351,12.12.2021,הירקון 6,3923-301-28,דירה בבית קומות,3,שביעית,63.20,"1,625,000",20% ב 4.9 שנים
352,04.01.2017,הירקון 6,3923-301-28,דירה בבית קומות,3,שביעית,63.20,"1,350,000",20% ב 4.9 שנים
353,11.01.2010,הירקון 6,3923-301-28,דירה בבית קומות,3,שביעית,63.20,"800,000",20% ב 4.9 שנים
354,12.12.2021,אלרואי 13,3929-791-11,דירה בבית קומות,3,שלישית,48.40,"1,430,000",72% ב 7.4 שנים
355,16.07.2014,אלרואי 13,3929-791-11,דירה בבית קומות,3,שלישית,48.40,"830,000",72% ב 7.4 שנים
356,10.12.2021,התומר 5,3926-57-9,דירה בבית קומות,3,שלישית,65.03,"1,570,000",58% ב 10.5 שנים
357,16.05.2011,התומר 5,3926-57-9,דירה בבית קומות,3,שלישית,65.03,"990,000",58% ב 10.5 שנים
358,03.02.2008,התומר 5,3926-57-9,דירה בבית קומות,3,שלישית,65.03,"700,000",58% ב 10.5 שנים
359,10.12.2021,התזמורת 6,5182-24-6,דירה בבית קומות,3,שניה,69.38,"1,800,000",NaN
360,09.12.2021,שפירא צבי הרמן 1,3928-192-11,דירה בבית קומות,3,רביעית,74.85,"1,380,000",NaN
361,09.12.2021,אבשלום 7,3928-716-11,דירה בבית קומות,3,שלישית,67.34,"1,680,000",NaN
362,08.12.2021,שמריהו לוין 38,3928-522-11,דירה בבית קומות,3,שלישית,59.40,"1,510,000",237% ב 17 שנים
363,26.12.2004,שמריהו לוין 38,3928-522-11,דירה בבית קומות,3,שלישית,59.40,"448,000",237% ב 17 שנים
364,08.12.2021,קרן קימת 5,3928-480-14,דירה בבית קומות,3,חמישית,69.15,"1,600,000",NaN
365,07.12.2021,הרברט סמואל 5,3930-115-9,דירה בבית קומות,3,שלישית,61.14,"1,690,000",11% ב 3.8 שנים
366,15.02.2018,הרברט סמואל 5,3930-115-9,דירה בבית קומות,3,שלישית,61.14,"1,510,000",11% ב 3.8 שנים
367,02.02.2007,הרברט סמואל 5,3930-115-9,דירה בבית קומות,3,שלישית,61.14,"424,000",11% ב 3.8 שנים
368,07.12.2021,וולפסון 33,3926-310-12,דירה בבית קומות,3,שלישית,64.22,"1,530,000",NaN
369,06.12.2021,הרצל 71,3933-143-13,דירה בבית קומות,3,שלישית,66.85,"1,200,000",137% ב 16.7 שנים
370,14.03.2005,הרצל 71,3933-143-13,דירה בבית קומות,3,שלישית,66.85,"506,000",137% ב 16.7 שנים
371,06.12.2021,אבשלום 6,3928-575-6,דירה בבית קומות,3,שניה,69.18,"1,410,000",NaN
372,06.12.2021, ,3629-325-11,דירה בבית קומות,3,שניה,77,"2,130,000",NaN
373,05.12.2021,הירשפלד 17,3926-670-16,דירה בבית קומות,3,רביעית,64.51,"1,650,000",279% ב 16.8 שנים
374,27.02.2005,הירשפלד 17,3926-670-16,דירה בבית קומות,3,רביעית,64.51,"435,000",279% ב 16.8 שנים
375,05.12.2021,החרצית 13,5036-33-54,דירה בבית קומות,3,שלישית,66,"1,660,000",212% ב 21.5 שנים
376,29.06.2000,החרצית 13,5036-33-54,דירה בבית קומות,3,שלישית,66,"532,000",212% ב 21.5 שנים
